thread_id,tweet_id,author_id,inbound,created_at,text,turn_index,clean_text,is_triage
1387105,2691734,AmazonHelp,False,2017-11-19T16:44:00Z,"@756664 I’m extremely sorry about this experience, Anil. Has this been reported to our support team yet? Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. ^MK",28,"I’m extremely sorry about this experience, Anil. Has this been reported to our support team yet? Please don't provide your details, we consider it personal information. Our Twitter page is visible to public.",True
1387105,1387112,756902,True,2017-11-19T16:48:55Z,@115850 Any option for exchanging One Plus One?,29,Any option for exchanging One Plus One?,False
1387105,2692791,AmazonHelp,False,2017-11-19T17:01:00Z,"@756902 You'll find this option on the product page. For more details, you may refer to this link here: https://t.co/WfzNUm2MA2 . ^MK",30,"You'll find this option on the product page. For more details, you may refer to this link here.",False
1387105,1387114,506088,True,2017-11-19T18:12:11Z,@115850 @115850 when will you declare the winners of #AppOnePlusLevel,31,when will you declare the winners of #AppOnePlusLevel.,False
1387105,2694946,AmazonHelp,False,2017-11-19T18:14:38Z,"@506088 We are working towards releasing the results soon, kindly stay tuned. ^MJ",32,"We are working towards releasing the results soon, kindly stay tuned.",False
1387105,1387115,754121,True,2017-11-19T19:05:48Z,@115850 Does Prime member needs to have invite for the 5T sale? @AmazonHelp,33,Does Prime member needs to have invite for the 5T sale?,False
1387105,2697975,AmazonHelp,False,2017-11-19T19:37:00Z,"@754121 An invite is not needed for Prime members to purchase OnePlus5T. However, Prime members do have early access to the sale; please check here: https://t.co/BRiVZFamoh for more info.",34,"An invite is not needed for Prime members to purchase OnePlus5T. However, Prime members do have early access to the sale; please check here for more info.",False
1387105,1387104,442765,True,2017-11-20T06:51:04Z,@115850 @115850 There's offer for @3021 Card holders with cashback of Rs.1500/- will it be also available on EMI option or not ?,35,There's offer for Card holders with cashback of Rs.1500/- will it be also available on EMI option or not?,False
1387105,1387103,AmazonHelp,False,2017-11-20T07:18:58Z,"@442765 I'm sorry, we do not have the information yet. However, once the sale being you check the details here:https://t.co/tjDAplULLk . Kindly stay tuned to our website for an update. ^EM",36,"I'm sorry, we do not have the information yet. However, once the sale being you check the details here. Kindly stay tuned to our website for an update.",False
1387105,1387106,763150,True,2017-11-20T08:27:36Z,@115850 Pls clear the dought about no cost emi offer on OnePlus 5t. OnePlus India tweeted that the product will available on nocostemi at popup event in Delhi @132995 @132994 @149087,37,Pls clear the dought about no cost emi offer on OnePlus 5t. OnePlus India tweeted that the product will available on nocostemi at popup event in Delhi.,False
1387105,2719407,AmazonHelp,False,2017-11-20T08:47:56Z,@763150 The available payment options for the product will be visible on the product detail page on the day of sale. Kindly stay tuned. ^AP,38,The available payment options for the product will be visible on the product detail page on the day of sale. Kindly stay tuned.,False
1387105,1387116,547065,True,2017-11-21T03:15:25Z,@115850 my concern is not about a refund. my concern is about the account on hold. my amazon account is kept on hold for last 43 days. email is not registered in the account. i can't access to my amazon account. what do you want now. how can i able to use my left amazon pay balance.,39,my concern is not about a refund. my concern is about the account on hold. my amazon account is kept on hold for last 43 days. email is not registered in the account. i can't access to my amazon account. what do you want now. how can i able to use my left amazon pay balance.,False
1387105,2758218,AmazonHelp,False,2017-11-21T03:30:29Z,@547065 We have responded to you over DM. ^RW,40,We have responded to you over DM.,True
1387105,1387117,772195,True,2017-11-21T04:09:45Z,@115850 How Amazon choose the winners,41,How Amazon choose the winners.,False
1387105,2759408,120701,True,2017-11-21T04:15:15Z,@AmazonHelp What's happening guys? I know you gave me a call and informed that we would get back ASAP....when is ur asap ending? Shameless creatures... #AmazonSucks #FlipkartRocks @118702,42,What's happening guys? I know you gave me a call and informed that we would get back ASAP....when is ur asap ending? Shameless creatures... #AmazonSucks #FlipkartRocks.,False
1387105,1387118,772345,True,2017-11-21T04:43:57Z,@115850 I'm waiting...,43,I'm waiting...,False
1387105,2759705,AmazonHelp,False,2017-11-21T04:47:00Z,@772195 The winners are randomly selected. ^AP,44,The winners are randomly selected.,False
1387105,2759707,772195,True,2017-11-21T04:51:27Z,@AmazonHelp Thanks,45,Thanks.,False
1387105,2759706,772195,True,2017-11-21T04:55:28Z,@AmazonHelp Please inform me when the results are announced,46,Please inform me when the results are announced.,False
1387105,2759410,AmazonHelp,False,2017-11-21T05:00:36Z,@120701 We have checked and can confirm that we haven't received your details. Kindly request you to resubmit your details to the link provided earlier. We'd be glad to assist you. ^JS,47,We have checked and can confirm that we haven't received your details. Kindly request you to resubmit your details to the link provided earlier. We'd be glad to assist you.,False
1387105,2759413,120701,True,2017-11-21T05:01:57Z,@AmazonHelp Js? R u nuts or really retarded? If u just scroll above this tweets..u will see a reply from ur team member who confirmed he received the details...how can u guys then give me a call? R u retarded?,48,Js? R u nuts or really retarded? If u just scroll above this tweets..u will see a reply from ur team member who confirmed he received the details...how can u guys then give me a call? R u retarded?,False
1387105,2759412,120701,True,2017-11-21T05:03:31Z,@AmazonHelp @AmazonHelp @115821  sucks...really u guys should be felicitated in a grand function for this amazing customer service...also..just above I have sent u the screenshot of the details submitted...grown up my baby #TaareZameenPar,49,sucks...really u guys should be felicitated in a grand function for this amazing customer service...also..just above I have sent u the screenshot of the details submitted...grown up my baby #TaareZameenPar.,False
1387105,2760332,AmazonHelp,False,2017-11-21T05:12:29Z,"@772345 If you are referring to One plus 5t product, kindly stay tuned at 4:30 pm today. ^BS",50,"If you are referring to One plus 5t product, kindly stay tuned at 4:30 pm today.",False
1387105,2759411,120701,True,2017-11-21T05:13:20Z,@AmazonHelp Also..this number doesn't belong to amazon guys? I spoke to one of ur asshole agent from social media escalations team..check out the call time and minutes I spoke...stop being liars guys...at least have some integrity...chutiya saale... https://t.co/v997z0Dkbf,51,Also..this number doesn't belong to amazon guys? I spoke to one of ur asshole agent from social media escalations team..check out the call time and minutes I spoke...stop being liars guys...at least have some integrity...chutiya saale...,False
1387105,2759414,AmazonHelp,False,2017-11-21T05:26:00Z,"@120701 Apologies for the hassle, you must have received our correspondence here: https://t.co/8DAc10S7ww. Please reply to the email and we will assist you further. ^BS",52,"Apologies for the hassle, you must have received our correspondence here. Please reply to the email and we will assist you further.",False
1387105,2759415,120701,True,2017-11-21T05:33:55Z,@AmazonHelp Do u think that 500 in gift is all what I am looking for? I don't do this to get the gift card...it's shameless guys...ur logistics sucks,53,Do u think that 500 in gift is all what I am looking for? I don't do this to get the gift card...it's shameless guys...ur logistics sucks.,False
1387105,2759416,AmazonHelp,False,2017-11-21T06:10:25Z,@120701 Kindly reply to the email correspondence that you received from us for assistance on this. I'll be sure to pass on your feedback to the concerned team internally. ^AU,54,Kindly reply to the email correspondence that you received from us for assistance on this. I'll be sure to pass on your feedback to the concerned team internally.,False
1387105,1387120,773070,True,2017-11-21T07:34:24Z,@115850 It would be great if u can come up with some reasonable exchange offer for one plus 5 with one plus 5t for those who want to upgrade.,55,It would be great if u can come up with some reasonable exchange offer for one plus 5 with one plus 5t for those who want to upgrade.,False
1387105,2763590,AmazonHelp,False,2017-11-21T08:10:27Z,@773070 The Exchange Offer program is dependent on our exchange partners. I'd request you to stay tuned to our website to check the offer. ^AP,56,The Exchange Offer program is dependent on our exchange partners. I'd request you to stay tuned to our website to check the offer.,False
1387105,1387121,772345,True,2017-11-21T11:13:15Z,"@115850 When will results announce
 #AppOnePlusLevel",57,When will results announce #AppOnePlusLevel.,False
1387105,2768329,AmazonHelp,False,2017-11-21T11:39:56Z,@772345 The winners will be announced by 10th December. Please keep your fingers crossed until then. ^HS,58,The winners will be announced by 10th December. Please keep your fingers crossed until then.,False
1387105,1387122,774348,True,2017-11-21T12:35:23Z,@115850 No no-cost emi on the credit cards!!,59,No no-cost emi on the credit cards!!,False
1387105,2769719,AmazonHelp,False,2017-11-21T12:52:00Z,@774348 As of now the product isn't available with No Cost EMI. Kindly stay tuned. ^AP,60,As of now the product isn't available with No Cost EMI. Kindly stay tuned.,False
1387105,1387123,798349,True,2017-11-28T03:30:19Z,"@115850 Received the phone via 1 day delivery and it's awesome. Issue is with @116331 1000GB data. It's been almost a week &amp; i still didn't get that offer.
@idea_cares is not resolving the issue",61,Received the phone via 1 day delivery and it's awesome. Issue is with 1000GB data. It's been almost a week &amp; i still didn't get that offer. is not resolving the issue.,False
